# Every straight sloper off the roof point on NEC-2 (tools/nec_roof_sloper_scan.py).
# Roof feed ENU (-10.7, -10.5), cells workable >= 1.02 dBi. brg in degrees true.
roof_ft,dir,brg_true,brg_mag,run_m,end_ft,slope_deg,cells3,regions3,dBi3,worst3,cells2,dBi2,cells3_thr_minus2,cells3_thr_plus2,nbr_mean3,on_lot,setback_ok
25,up,315.00,299.70,28.50,115.2,44.0,23,17,0.48,-11.8,15,0.10,40,11,22.2,1,1
25,up,315.00,299.70,28.75,114.3,43.4,24,18,0.52,-11.7,16,0.13,41,11,22.8,1,1
25,up,315.00,299.70,29.00,113.5,42.9,23,18,0.56,-11.6,15,0.15,41,11,23.04,1,1
25,up,315.00,299.70,29.25,112.6,42.4,23,18,0.59,-11.4,15,0.17,41,13,23.24,1,1
25,up,315.00,299.70,29.50,111.7,41.8,23,18,0.63,-11.1,15,0.19,44,13,23.4,1,1
25,up,315.00,299.70,29.75,110.7,41.3,22,17,0.66,-10.7,14,0.21,43,13,23.68,1,1
25,up,315.00,299.70,30.00,109.8,40.7,23,18,0.70,-10.3,15,0.23,43,13,24.28,1,1
25,up,315.00,299.70,30.25,108.8,40.2,25,19,0.73,-9.8,16,0.25,42,13,25.28,1,1
25,up,315.00,299.70,30.50,107.9,39.6,27,20,0.75,-9.3,18,0.27,43,14,26.4,1,1
25,up,315.00,299.70,30.75,106.9,39.1,29,22,0.78,-8.8,18,0.29,43,14,27.4,1,1
25,up,315.00,299.70,31.00,105.8,38.5,29,22,0.81,-8.6,18,0.31,43,12,28.24,1,1
25,up,315.00,299.70,31.25,104.8,37.9,29,21,0.84,-9.4,18,0.33,45,12,29.16,1,1
25,up,315.00,299.70,31.50,103.7,37.3,29,21,0.86,-10.7,18,0.34,45,12,29.8,1,1
25,up,315.00,299.70,31.75,102.6,36.7,31,21,0.89,-12.0,19,0.36,45,12,30.52,1,1
25,up,315.00,299.70,32.00,101.5,36.1,32,21,0.92,-13.1,19,0.37,47,11,31.44,1,1
25,up,315.00,299.70,32.25,100.4,35.5,32,20,0.94,-13.6,20,0.39,47,8,32.52,1,1
25,up,315.00,299.70,32.50,99.2,34.8,33,20,0.97,-13.3,20,0.41,48,9,33.24,1,1
25,up,315.00,299.70,32.75,98.0,34.2,34,20,1.00,-12.4,21,0.42,48,10,33.92,1,1
25,up,315.00,299.70,33.00,96.8,33.6,34,20,1.03,-11.2,21,0.44,48,11,34.4,1,1
25,up,315.00,299.70,33.25,95.6,32.9,34,20,1.05,-11.0,20,0.46,49,12,35.28,1,1
25,up,315.00,299.70,33.50,94.3,32.2,35,20,1.08,-11.2,21,0.48,49,13,36.0,1,1
25,up,315.00,299.70,33.75,93.0,31.5,38,20,1.11,-11.4,24,0.50,49,14,36.48,1,1
25,up,315.00,299.70,34.00,91.6,30.8,39,21,1.14,-11.5,25,0.53,49,15,36.88,1,1
25,up,315.00,299.70,34.25,90.2,30.1,38,21,1.16,-11.6,23,0.56,49,16,37.2,1,1
25,up,315.00,299.70,34.50,88.8,29.4,38,21,1.19,-11.6,23,0.59,48,17,36.8,1,1
25,up,315.00,299.70,34.75,87.3,28.7,38,21,1.22,-11.6,23,0.63,48,16,36.44,1,1
25,up,315.00,299.70,35.00,85.8,27.9,38,21,1.24,-11.6,22,0.67,48,18,36.52,1,1
25,up,315.00,299.70,35.25,84.2,27.1,38,21,1.28,-12.1,22,0.72,48,16,36.6,1,1
25,up,315.00,299.70,35.50,82.6,26.3,38,21,1.31,-12.5,23,0.76,46,16,36.72,1,1
25,up,315.00,299.70,35.75,80.9,25.5,39,21,1.35,-12.9,23,0.81,47,18,37.04,1,1
25,up,315.00,299.70,36.00,79.1,24.6,39,21,1.40,-13.3,23,0.86,47,18,37.16,1,1
25,up,315.00,299.70,36.25,77.3,23.7,39,22,1.44,-13.7,24,0.92,49,18,37.16,1,1
25,up,315.00,299.70,36.50,75.4,22.8,38,21,1.49,-14.0,24,0.97,48,18,37.44,1,1
25,up,315.00,299.70,36.75,73.4,21.9,38,21,1.54,-14.2,24,1.01,48,21,37.48,1,1
25,up,315.00,299.70,37.00,71.3,20.9,40,21,1.58,-14.3,26,1.05,47,19,37.32,1,1
25,up,315.00,299.70,37.25,69.1,19.8,40,21,1.61,-14.2,25,1.09,46,19,37.28,1,1
25,up,315.00,299.70,37.50,66.7,18.7,37,19,1.63,-14.0,24,1.12,45,20,36.96,1,1
25,up,315.00,299.70,37.75,64.2,17.6,37,19,1.65,-13.7,24,1.14,47,21,36.8,1,1
25,up,315.00,299.70,38.00,61.6,16.3,37,19,1.67,-13.2,25,1.16,46,20,36.92,1,1
25,up,315.00,299.70,38.25,58.6,15.0,39,19,1.69,-12.6,26,1.18,46,21,37.0,1,1
25,up,315.00,299.70,38.50,55.4,13.5,39,19,1.74,-11.8,26,1.19,43,21,36.24,1,1
25,up,315.00,299.70,38.75,51.8,11.9,37,19,1.80,-10.9,23,1.22,44,23,35.4,1,1
25,up,315.00,299.70,39.00,47.5,10.0,32,17,1.85,-11.0,20,1.23,45,24,33.92,1,1
25,up,315.00,299.70,39.25,42.2,7.6,32,17,1.85,-13.0,19,1.20,43,24,32.95,1,1
25,up,315.00,299.70,39.50,34.2,4.1,31,17,1.76,-19.5,19,0.95,43,22,31.6,1,1
25,up,316.00,300.70,11.00,149.8,73.9,16,14,-0.78,-27.4,14,-0.02,39,3,16.93,1,1
25,up,316.00,300.70,11.25,149.6,73.5,17,15,-0.79,-26.0,15,-0.04,39,4,16.95,1,1
25,up,316.00,300.70,11.50,149.3,73.1,17,15,-0.80,-22.7,15,-0.06,39,4,17.16,1,1
25,up,316.00,300.70,11.75,149.1,72.7,17,15,-0.82,-22.7,15,-0.07,38,4,17.36,1,1
25,up,316.00,300.70,12.00,148.8,72.4,18,15,-0.83,-29.0,15,-0.09,38,4,17.52,1,1
25,up,316.00,300.70,12.25,148.5,72.0,18,15,-0.84,-32.5,15,-0.11,38,4,17.64,1,1
25,up,316.00,300.70,12.50,148.3,71.6,18,15,-0.85,-24.7,15,-0.13,38,4,17.76,1,1
25,up,316.00,300.70,12.75,148.0,71.2,18,15,-0.87,-23.2,15,-0.15,37,3,17.52,1,1
25,up,316.00,300.70,13.00,147.7,70.8,18,15,-0.88,-26.6,15,-0.17,37,3,16.96,1,1
25,up,316.00,300.70,13.25,147.4,70.5,17,14,-0.90,-24.9,14,-0.19,36,2,16.32,1,1
25,up,316.00,300.70,13.50,147.1,70.1,15,14,-0.91,-20.9,14,-0.21,36,2,15.44,1,1
25,up,316.00,300.70,13.75,146.8,69.7,14,13,-0.93,-19.2,13,-0.23,35,2,14.56,1,1
25,up,316.00,300.70,14.00,146.5,69.3,13,13,-0.94,-17.5,13,-0.25,33,2,13.76,1,1
25,up,316.00,300.70,14.25,146.2,68.9,13,13,-0.96,-16.1,13,-0.26,33,2,13.28,1,1
25,up,316.00,300.70,14.50,145.9,68.5,13,13,-0.97,-16.2,13,-0.28,32,2,12.88,1,1
25,up,316.00,300.70,14.75,145.6,68.1,12,12,-0.99,-16.1,12,-0.30,32,2,12.76,1,1
25,up,316.00,300.70,15.00,145.2,67.7,12,12,-1.00,-15.8,12,-0.31,32,2,12.64,1,1
25,up,316.00,300.70,15.25,144.9,67.3,12,12,-1.01,-15.4,12,-0.33,32,2,12.6,1,1
25,up,316.00,300.70,15.50,144.6,67.0,12,12,-1.02,-14.9,12,-0.34,30,2,12.6,1,1
25,up,316.00,300.70,15.75,144.2,66.6,12,12,-1.03,-14.3,12,-0.35,31,2,12.56,1,1
25,up,316.00,300.70,16.00,143.8,66.2,12,12,-1.04,-15.1,12,-0.37,32,2,12.52,1,1
25,up,316.00,300.70,16.25,143.5,65.8,12,12,-1.04,-16.7,12,-0.38,33,2,12.48,1,1
25,up,316.00,300.70,16.50,143.1,65.4,12,12,-1.05,-17.6,12,-0.39,31,2,12.6,1,1
25,up,316.00,300.70,16.75,142.7,65.0,12,12,-1.05,-17.2,12,-0.39,32,2,12.76,1,1
25,up,316.00,300.70,17.00,142.3,64.6,13,12,-1.05,-18.9,12,-0.40,32,2,13.0,1,1
25,up,316.00,300.70,17.25,141.9,64.2,13,12,-1.05,-20.9,12,-0.41,32,2,13.64,1,1
25,up,316.00,300.70,17.50,141.5,63.8,13,12,-1.04,-22.8,12,-0.41,33,2,14.48,1,1
25,up,316.00,300.70,17.75,141.1,63.4,15,12,-1.04,-24.0,14,-0.42,34,2,15.2,1,1
25,up,316.00,300.70,18.00,140.7,63.0,16,12,-1.03,-23.5,14,-0.42,34,2,16.0,1,1
25,up,316.00,300.70,18.25,140.3,62.6,16,12,-1.02,-21.7,14,-0.42,34,2,16.8,1,1
25,up,316.00,300.70,18.50,139.9,62.1,18,13,-1.00,-19.7,14,-0.42,33,2,17.4,1,1
25,up,316.00,300.70,18.75,139.4,61.7,18,13,-0.99,-20.1,14,-0.42,33,2,17.68,1,1
25,up,316.00,300.70,19.00,139.0,61.3,19,13,-0.97,-25.5,15,-0.42,32,3,18.0,1,1
25,up,316.00,300.70,19.25,138.5,60.9,18,13,-0.95,-22.1,14,-0.42,32,3,18.24,1,1
25,up,316.00,300.70,19.50,138.1,60.5,19,13,-0.93,-18.3,15,-0.42,33,3,18.32,1,1
25,up,316.00,300.70,19.75,137.6,60.1,19,13,-0.90,-24.5,15,-0.41,33,3,17.76,1,1
25,up,316.00,300.70,20.00,137.1,59.7,18,13,-0.88,-32.3,14,-0.41,33,3,17.36,1,1
25,up,316.00,300.70,20.25,136.6,59.2,16,13,-0.85,-21.3,12,-0.40,35,4,16.88,1,1
25,up,316.00,300.70,20.50,136.2,58.8,16,13,-0.82,-24.1,12,-0.39,35,4,16.32,1,1
25,up,316.00,300.70,20.75,135.7,58.4,16,13,-0.79,-27.1,12,-0.38,34,4,15.8,1,1
25,up,316.00,300.70,21.00,135.1,58.0,16,13,-0.76,-20.6,12,-0.38,33,4,15.64,1,1
25,up,316.00,300.70,21.25,134.6,57.5,15,13,-0.72,-16.2,11,-0.37,33,5,15.36,1,1
25,up,316.00,300.70,21.50,134.1,57.1,15,13,-0.69,-13.6,11,-0.36,33,5,15.12,1,1
25,up,316.00,300.70,21.75,133.6,56.7,15,13,-0.65,-13.6,11,-0.35,33,6,14.96,1,1
25,up,316.00,300.70,22.00,133.0,56.3,14,13,-0.61,-13.5,11,-0.33,32,6,14.88,1,1
25,up,316.00,300.70,22.25,132.5,55.8,15,14,-0.58,-13.4,11,-0.32,34,6,14.84,1,1
25,up,316.00,300.70,22.50,131.9,55.4,15,14,-0.54,-13.2,11,-0.31,35,6,14.96,1,1
25,up,316.00,300.70,22.75,131.3,54.9,15,14,-0.50,-13.1,11,-0.30,35,6,15.08,1,1
25,up,316.00,300.70,23.00,130.8,54.5,16,14,-0.46,-12.9,11,-0.28,34,5,15.2,1,1
25,up,316.00,300.70,23.25,130.2,54.0,15,13,-0.42,-12.6,11,-0.27,37,5,15.4,1,1
25,up,316.00,300.70,23.50,129.6,53.6,16,13,-0.38,-13.0,11,-0.26,38,5,15.64,1,1
25,up,316.00,300.70,23.75,129.0,53.1,16,13,-0.34,-15.4,11,-0.24,37,5,16.0,1,1
25,up,316.00,300.70,24.00,128.3,52.7,16,13,-0.30,-18.5,11,-0.23,35,5,16.4,1,1
25,up,316.00,300.70,24.25,127.7,52.2,17,13,-0.26,-22.0,11,-0.21,36,5,16.88,1,1
25,up,316.00,300.70,24.50,127.1,51.8,18,13,-0.22,-22.3,12,-0.19,34,6,17.4,1,1
25,up,316.00,300.70,24.75,126.4,51.3,18,13,-0.17,-18.9,12,-0.18,35,7,18.24,1,1
25,up,316.00,300.70,25.00,125.8,50.9,19,14,-0.13,-15.7,12,-0.16,35,7,18.84,1,1
25,up,316.00,300.70,25.25,125.1,50.4,20,14,-0.09,-13.1,12,-0.14,35,7,19.4,1,1
25,up,316.00,300.70,25.50,124.4,49.9,21,16,-0.04,-11.1,13,-0.12,34,8,19.88,1,1
25,up,316.00,300.70,25.75,123.7,49.4,21,16,0.00,-10.6,13,-0.11,35,8,20.24,1,1
25,up,316.00,300.70,26.00,123.0,49.0,21,16,0.05,-10.4,13,-0.09,35,8,20.36,1,1
25,up,316.00,300.70,26.25,122.3,48.5,21,16,0.09,-11.1,13,-0.07,35,8,20.52,1,1
25,up,316.00,300.70,26.50,121.5,48.0,22,17,0.14,-11.6,14,-0.05,35,9,20.64,1,1
25,up,316.00,300.70,26.75,120.8,47.5,22,17,0.19,-12.0,14,-0.03,35,9,20.68,1,1
25,up,316.00,300.70,27.00,120.0,47.0,22,17,0.23,-12.1,14,-0.01,36,9,20.72,1,1
25,up,316.00,300.70,27.25,119.3,46.5,21,16,0.28,-11.8,14,0.02,36,11,20.68,1,1
25,up,316.00,300.70,27.50,118.5,46.0,21,16,0.32,-11.5,14,0.04,37,11,20.6,1,1
25,up,316.00,300.70,27.75,117.7,45.5,20,16,0.37,-11.8,13,0.06,38,11,20.76,1,1
25,up,316.00,300.70,28.00,116.9,45.0,20,16,0.41,-12.0,13,0.08,38,11,21.0,1,1
25,up,316.00,300.70,28.25,116.0,44.5,21,16,0.46,-12.2,14,0.10,38,11,21.44,1,1
25,up,316.00,300.70,28.50,115.2,44.0,22,17,0.50,-12.2,14,0.13,39,11,21.96,1,1
25,up,316.00,300.70,28.75,114.3,43.4,23,18,0.54,-12.2,15,0.15,40,12,22.52,1,1
25,up,316.00,300.70,29.00,113.5,42.9,23,18,0.58,-12.1,15,0.17,39,12,22.84,1,1
25,up,316.00,300.70,29.25,112.6,42.4,23,18,0.62,-11.8,15,0.20,39,12,23.12,1,1
25,up,316.00,300.70,29.50,111.7,41.8,23,18,0.65,-11.5,15,0.22,41,13,23.28,1,1
25,up,316.00,300.70,29.75,110.7,41.3,24,18,0.69,-11.1,15,0.24,41,13,23.6,1,1
25,up,316.00,300.70,30.00,109.8,40.7,24,18,0.72,-10.7,15,0.26,41,13,24.32,1,1
25,up,316.00,300.70,30.25,108.8,40.2,26,19,0.75,-10.2,17,0.28,41,12,25.4,1,1
25,up,316.00,300.70,30.50,107.9,39.6,27,20,0.78,-9.6,18,0.30,42,12,26.56,1,1
25,up,316.00,300.70,30.75,106.9,39.1,29,22,0.81,-9.1,18,0.32,43,13,27.68,1,1
25,up,316.00,300.70,31.00,105.8,38.5,30,22,0.84,-8.5,18,0.33,44,12,28.6,1,1
25,up,316.00,300.70,31.25,104.8,37.9,29,21,0.87,-8.4,18,0.35,44,12,29.36,1,1
25,up,316.00,300.70,31.50,103.7,37.3,30,21,0.90,-8.7,19,0.36,44,12,29.8,1,1
25,up,316.00,300.70,31.75,102.6,36.7,32,21,0.93,-9.0,19,0.38,44,12,30.32,1,1
25,up,316.00,300.70,32.00,101.5,36.1,31,20,0.95,-9.6,19,0.39,47,12,31.04,1,1
25,up,316.00,300.70,32.25,100.4,35.5,32,20,0.98,-10.4,20,0.41,49,10,31.88,1,1
25,up,316.00,300.70,32.50,99.2,34.8,33,20,1.01,-10.9,20,0.42,49,11,32.56,1,1
25,up,316.00,300.70,32.75,98.0,34.2,33,20,1.04,-11.0,20,0.44,49,11,33.28,1,1
25,up,316.00,300.70,33.00,96.8,33.6,34,20,1.07,-10.7,21,0.45,48,13,33.84,1,1
25,up,316.00,300.70,33.25,95.6,32.9,33,20,1.10,-10.3,20,0.47,48,15,34.76,1,1
25,up,316.00,300.70,33.50,94.3,32.2,33,20,1.12,-10.4,20,0.49,48,16,35.52,1,1
25,up,316.00,300.70,33.75,93.0,31.5,36,20,1.15,-10.6,23,0.51,49,15,36.0,1,1
25,up,316.00,300.70,34.00,91.6,30.8,37,20,1.18,-10.7,23,0.54,48,15,36.4,1,1
25,up,316.00,300.70,34.25,90.2,30.1,35,20,1.21,-10.7,21,0.57,49,15,36.8,1,1
25,up,316.00,300.70,34.50,88.8,29.4,36,20,1.23,-11.2,22,0.60,49,17,36.4,1,1
25,up,316.00,300.70,34.75,87.3,28.7,37,20,1.26,-11.6,22,0.63,48,17,36.0,1,1
25,up,316.00,300.70,35.00,85.8,27.9,36,20,1.29,-12.1,21,0.67,49,17,36.12,1,1
25,up,316.00,300.70,35.25,84.2,27.1,36,20,1.32,-12.6,21,0.72,49,17,36.2,1,1
25,up,316.00,300.70,35.50,82.6,26.3,38,21,1.35,-13.1,23,0.76,49,15,36.2,1,1
25,up,316.00,300.70,35.75,80.9,25.5,37,21,1.39,-13.6,23,0.81,48,17,36.52,1,1
25,up,316.00,300.70,36.00,79.1,24.6,38,21,1.43,-14.0,23,0.86,48,17,36.8,1,1
25,up,316.00,300.70,36.25,77.3,23.7,39,22,1.48,-14.4,24,0.91,50,17,37.0,1,1
25,up,316.00,300.70,36.50,75.4,22.8,37,22,1.52,-14.8,23,0.96,49,16,37.52,1,1
25,up,316.00,300.70,36.75,73.4,21.9,38,21,1.57,-15.0,25,1.00,48,21,37.76,1,1
25,up,316.00,300.70,37.00,71.3,20.9,39,21,1.61,-15.1,25,1.04,48,21,37.68,1,1
25,up,316.00,300.70,37.25,69.1,19.8,37,20,1.64,-15.0,24,1.08,48,20,37.64,1,1
25,up,316.00,300.70,37.50,66.7,18.7,37,20,1.66,-14.8,24,1.11,47,20,37.08,1,1
25,up,316.00,300.70,37.75,64.2,17.6,37,20,1.68,-14.3,24,1.13,47,22,36.72,1,1
25,up,316.00,300.70,38.00,61.6,16.3,35,19,1.69,-13.7,24,1.15,45,22,36.84,1,1
25,up,316.00,300.70,38.25,58.6,15.0,38,19,1.72,-13.0,25,1.17,45,22,37.08,1,1
25,up,316.00,300.70,38.50,55.4,13.5,39,19,1.77,-12.8,26,1.19,45,20,36.52,1,1
25,up,316.00,300.70,38.75,51.8,11.9,37,19,1.83,-11.9,23,1.21,45,21,35.92,1,1
25,up,316.00,300.70,39.00,47.5,10.0,33,17,1.89,-10.4,20,1.23,44,24,34.68,1,1
25,up,316.00,300.70,39.25,42.2,7.6,32,17,1.90,-12.2,19,1.19,44,22,33.8,1,1
25,up,316.00,300.70,39.50,34.2,4.1,32,17,1.82,-16.8,19,0.95,43,22,32.47,1,1
25,up,317.00,301.70,11.00,149.8,73.9,17,15,-0.77,-27.7,15,0.00,40,3,17.4,1,1
25,up,317.00,301.70,11.25,149.6,73.5,17,15,-0.78,-26.8,15,-0.01,39,4,17.35,1,1
25,up,317.00,301.70,11.50,149.3,73.1,17,15,-0.79,-24.1,15,-0.03,39,4,17.52,1,1
25,up,317.00,301.70,11.75,149.1,72.7,17,15,-0.80,-22.2,15,-0.05,38,4,17.64,1,1
25,up,317.00,301.70,12.00,148.8,72.4,18,15,-0.81,-27.9,15,-0.07,38,4,17.72,1,1
25,up,317.00,301.70,12.25,148.5,72.0,18,15,-0.82,-32.5,15,-0.09,38,4,17.84,1,1
25,up,317.00,301.70,12.50,148.3,71.6,18,15,-0.84,-25.3,15,-0.11,38,4,17.96,1,1
25,up,317.00,301.70,12.75,148.0,71.2,17,14,-0.85,-23.3,14,-0.13,37,3,17.8,1,1
25,up,317.00,301.70,13.00,147.7,70.8,17,14,-0.87,-26.8,14,-0.15,36,3,17.32,1,1
25,up,317.00,301.70,13.25,147.4,70.5,17,14,-0.88,-24.9,14,-0.17,36,3,16.72,1,1
25,up,317.00,301.70,13.50,147.1,70.1,15,14,-0.90,-20.8,14,-0.19,36,2,15.88,1,1
25,up,317.00,301.70,13.75,146.8,69.7,15,14,-0.91,-19.5,14,-0.21,35,2,15.04,1,1
25,up,317.00,301.70,14.00,146.5,69.3,13,13,-0.93,-18.1,13,-0.23,34,2,14.24,1,1
25,up,317.00,301.70,14.25,146.2,68.9,13,13,-0.94,-16.5,13,-0.24,33,2,13.72,1,1
25,up,317.00,301.70,14.50,145.9,68.5,13,13,-0.96,-16.2,13,-0.26,32,2,13.32,1,1
25,up,317.00,301.70,14.75,145.6,68.1,13,13,-0.97,-15.8,13,-0.28,32,2,13.2,1,1
25,up,317.00,301.70,15.00,145.2,67.7,13,13,-0.99,-15.2,13,-0.29,32,2,13.08,1,1
25,up,317.00,301.70,15.25,144.9,67.3,13,13,-1.00,-14.6,13,-0.31,32,2,13.0,1,1
25,up,317.00,301.70,15.50,144.6,67.0,13,13,-1.01,-14.0,13,-0.32,30,2,13.0,1,1
25,up,317.00,301.70,15.75,144.2,66.6,13,13,-1.02,-13.4,13,-0.34,32,2,12.96,1,1
25,up,317.00,301.70,16.00,143.8,66.2,13,13,-1.03,-14.5,13,-0.35,31,2,12.92,1,1
25,up,317.00,301.70,16.25,143.5,65.8,12,12,-1.03,-16.1,12,-0.36,33,2,12.88,1,1
25,up,317.00,301.70,16.50,143.1,65.4,12,12,-1.04,-17.2,12,-0.37,32,2,13.04,1,1
25,up,317.00,301.70,16.75,142.7,65.0,12,12,-1.04,-17.1,12,-0.38,33,2,13.24,1,1
25,up,317.00,301.70,17.00,142.3,64.6,13,12,-1.04,-16.9,12,-0.39,33,2,13.52,1,1
25,up,317.00,301.70,17.25,141.9,64.2,13,12,-1.04,-18.6,12,-0.39,33,2,14.16,1,1
25,up,317.00,301.70,17.50,141.5,63.8,13,12,-1.04,-20.6,12,-0.40,33,2,15.0,1,1
25,up,317.00,301.70,17.75,141.1,63.4,14,12,-1.03,-22.8,13,-0.40,33,2,15.72,1,1
25,up,317.00,301.70,18.00,140.7,63.0,17,13,-1.03,-24.6,14,-0.41,33,2,16.48,1,1
25,up,317.00,301.70,18.25,140.3,62.6,17,13,-1.02,-24.7,14,-0.41,34,2,17.24,1,1
25,up,317.00,301.70,18.50,139.9,62.1,17,13,-1.00,-23.1,14,-0.41,34,2,17.8,1,1
25,up,317.00,301.70,18.75,139.4,61.7,18,13,-0.99,-20.9,14,-0.41,33,3,18.12,1,1
25,up,317.00,301.70,19.00,139.0,61.3,19,13,-0.97,-24.4,15,-0.41,33,3,18.4,1,1
25,up,317.00,301.70,19.25,138.5,60.9,18,13,-0.95,-22.7,14,-0.41,32,3,18.68,1,1
25,up,317.00,301.70,19.50,138.1,60.5,19,13,-0.93,-18.4,15,-0.40,32,3,18.84,1,1
25,up,317.00,301.70,19.75,137.6,60.1,19,13,-0.91,-22.8,15,-0.40,33,3,18.4,1,1
25,up,317.00,301.70,20.00,137.1,59.7,19,13,-0.88,-33.2,15,-0.40,34,3,17.92,1,1
25,up,317.00,301.70,20.25,136.6,59.2,16,13,-0.85,-22.7,12,-0.39,33,3,17.4,1,1
25,up,317.00,301.70,20.50,136.2,58.8,16,13,-0.83,-24.4,12,-0.38,35,4,16.72,1,1
25,up,317.00,301.70,20.75,135.7,58.4,16,13,-0.80,-26.9,12,-0.37,34,4,16.04,1,1
25,up,317.00,301.70,21.00,135.1,58.0,16,13,-0.76,-20.4,12,-0.37,32,4,15.72,1,1
25,up,317.00,301.70,21.25,134.6,57.5,15,13,-0.73,-16.0,11,-0.36,32,5,15.44,1,1
25,up,317.00,301.70,21.50,134.1,57.1,15,13,-0.70,-14.1,11,-0.35,31,5,15.16,1,1
25,up,317.00,301.70,21.75,133.6,56.7,15,13,-0.66,-14.4,11,-0.34,31,6,15.0,1,1
25,up,317.00,301.70,22.00,133.0,56.3,15,13,-0.62,-14.7,11,-0.32,31,6,14.88,1,1
25,up,317.00,301.70,22.25,132.5,55.8,15,13,-0.59,-14.9,11,-0.31,32,6,14.8,1,1
25,up,317.00,301.70,22.50,131.9,55.4,15,14,-0.55,-15.2,11,-0.30,33,6,14.8,1,1
25,up,317.00,301.70,22.75,131.3,54.9,15,14,-0.51,-15.4,11,-0.29,34,6,14.84,1,1
25,up,317.00,301.70,23.00,130.8,54.5,14,13,-0.47,-15.5,11,-0.27,34,5,14.88,1,1
25,up,317.00,301.70,23.25,130.2,54.0,15,13,-0.43,-15.6,11,-0.26,36,5,15.08,1,1
25,up,317.00,301.70,23.50,129.6,53.6,15,13,-0.39,-15.6,11,-0.24,36,5,15.36,1,1
25,up,317.00,301.70,23.75,129.0,53.1,16,13,-0.35,-15.6,11,-0.23,37,5,15.76,1,1
25,up,317.00,301.70,24.00,128.3,52.7,16,13,-0.30,-15.8,11,-0.21,37,5,16.24,1,1
25,up,317.00,301.70,24.25,127.7,52.2,18,13,-0.26,-19.1,12,-0.20,37,5,16.88,1,1
25,up,317.00,301.70,24.50,127.1,51.8,18,13,-0.22,-23.0,12,-0.18,34,6,17.52,1,1
25,up,317.00,301.70,24.75,126.4,51.3,19,14,-0.17,-23.0,12,-0.16,32,6,18.32,1,1
25,up,317.00,301.70,25.00,125.8,50.9,19,14,-0.13,-19.1,12,-0.14,34,7,18.96,1,1
25,up,317.00,301.70,25.25,125.1,50.4,21,16,-0.08,-15.7,13,-0.13,35,7,19.52,1,1
25,up,317.00,301.70,25.50,124.4,49.9,21,16,-0.04,-14.1,13,-0.11,35,7,19.88,1,1
25,up,317.00,301.70,25.75,123.7,49.4,20,15,0.01,-13.8,12,-0.09,35,8,20.12,1,1
25,up,317.00,301.70,26.00,123.0,49.0,20,15,0.05,-13.4,12,-0.07,35,8,20.2,1,1
25,up,317.00,301.70,26.25,122.3,48.5,20,15,0.10,-13.0,12,-0.05,35,8,20.28,1,1
25,up,317.00,301.70,26.50,121.5,48.0,20,15,0.15,-12.6,12,-0.03,36,9,20.32,1,1
25,up,317.00,301.70,26.75,120.8,47.5,21,16,0.19,-12.4,13,-0.01,36,10,20.36,1,1
25,up,317.00,301.70,27.00,120.0,47.0,20,16,0.24,-12.0,12,0.02,37,10,20.44,1,1
25,up,317.00,301.70,27.25,119.3,46.5,20,16,0.29,-11.5,12,0.04,36,10,20.44,1,1
25,up,317.00,301.70,27.50,118.5,46.0,20,16,0.33,-11.8,12,0.06,36,11,20.4,1,1
25,up,317.00,301.70,27.75,117.7,45.5,20,16,0.38,-12.2,12,0.08,39,11,20.6,1,1
25,up,317.00,301.70,28.00,116.9,45.0,19,15,0.43,-12.4,12,0.11,38,11,20.88,1,1
25,up,317.00,301.70,28.25,116.0,44.5,21,16,0.47,-12.6,14,0.13,38,11,21.36,1,1
25,up,317.00,301.70,28.50,115.2,44.0,20,15,0.52,-12.7,13,0.15,38,12,21.96,1,1
25,up,317.00,301.70,28.75,114.3,43.4,22,17,0.56,-12.6,14,0.18,38,12,22.56,1,1
25,up,317.00,301.70,29.00,113.5,42.9,23,17,0.60,-12.5,14,0.20,39,12,22.88,1,1
25,up,317.00,301.70,29.25,112.6,42.4,23,17,0.64,-12.2,14,0.22,41,12,23.12,1,1
25,up,317.00,301.70,29.50,111.7,41.8,23,17,0.68,-11.9,14,0.24,40,11,23.16,1,1
25,up,317.00,301.70,29.75,110.7,41.3,23,17,0.71,-11.5,14,0.26,40,12,23.44,1,1
25,up,317.00,301.70,30.00,109.8,40.7,23,17,0.75,-11.0,14,0.29,41,12,24.16,1,1
25,up,317.00,301.70,30.25,108.8,40.2,24,17,0.78,-10.5,15,0.31,41,12,25.36,1,1
25,up,317.00,301.70,30.50,107.9,39.6,26,19,0.81,-9.9,17,0.32,43,12,26.6,1,1
25,up,317.00,301.70,30.75,106.9,39.1,29,21,0.85,-9.3,17,0.34,42,13,27.88,1,1
25,up,317.00,301.70,31.00,105.8,38.5,29,21,0.88,-8.7,17,0.36,44,13,28.92,1,1
25,up,317.00,301.70,31.25,104.8,37.9,30,21,0.91,-8.1,18,0.37,44,12,29.64,1,1
25,up,317.00,301.70,31.50,103.7,37.3,30,21,0.94,-8.2,18,0.39,45,12,29.96,1,1
25,up,317.00,301.70,31.75,102.6,36.7,31,21,0.97,-8.4,18,0.40,44,12,30.28,1,1
25,up,317.00,301.70,32.00,101.5,36.1,30,20,0.99,-8.6,18,0.42,47,13,30.76,1,1
25,up,317.00,301.70,32.25,100.4,35.5,30,20,1.02,-9.0,18,0.43,48,12,31.24,1,1
